19df3bfa-05da-49e0-bcaa-5d853e4511d3	910dda73-362c-43e2-b3db-1a970c316000.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-IW-A3M4	TCGA-IW-A3M4-01A	Primary Tumor
9d8e262f-ba64-4cf1-9639-1dbe2dab5780	2ce41ff1-effd-44aa-b1ce-865543e3d160.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-QQ-A5VB	TCGA-QQ-A5VB-01A	Primary Tumor
910bd331-fe82-4a3c-ac82-376d13733169	477e1ddd-9a50-4f0f-bc8e-141b0f9363a6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-DX-A6YR	TCGA-DX-A6YR-01A	Primary Tumor
be16c777-3f5c-434c-9276-a44ba1f21790	219bfbd2-097b-481f-94f4-b45e2b5922eb.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-HB-A3YV	TCGA-HB-A3YV-01A	Primary Tumor
7f644454-bc83-40c5-b48f-bb4c37cba0e1	33450ab2-7748-4ef7-b83b-2ed3de7104d3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-MJ-A68J	TCGA-MJ-A68J-01A	Primary Tumor
f90aaeaf-eb22-4c84-8a69-3ff9794c9503	ab324d27-f3fd-4f35-99b9-76099c8a7d0b.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-DX-A6YU	TCGA-DX-A6YU-01A	Primary Tumor
f67a8591-712d-42d9-88cc-66def7f42b55	4c4bf17d-7fc4-4c97-aa93-bd076d311d66.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-FX-A48G	TCGA-FX-A48G-01A	Primary Tumor
55685e8d-35d0-4def-83fb-4bb515b5e523	98404a70-14a1-4d8f-a4cb-d5a9d2fedb02.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-FX-A3TO	TCGA-FX-A3TO-01A	Primary Tumor
f23bb0d2-6d98-4554-b0a6-e842329b522c	aad84d92-e1da-4de9-a35c-1c99585341b6.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-MJ-A850	TCGA-MJ-A850-01A	Primary Tumor
48904207-8fc0-4944-88de-2e4093d57818	f9585e77-53fd-4136-8370-684d5f67603e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-DX-A3U9	TCGA-DX-A3U9-01A	Primary Tumor
f25cb258-1379-4777-a9ed-e2f1a3604dee	49285c67-b67a-4dd0-9d61-406b204e749d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-DX-A6Z2	TCGA-DX-A6Z2-01A	Primary Tumor
4031c38c-ab3a-4fb6-bfab-685ebd1fe44e	3111638f-e826-40aa-8f07-484ba9bf9998.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-X6-A7WC	TCGA-X6-A7WC-01A	Primary Tumor
6e274483-b379-4289-9eb4-58a57c34be70	6c551199-3c5b-4365-8510-46710e960819.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-UE-A6QU	TCGA-UE-A6QU-01A	Primary Tumor
89b91806-b172-4330-82ff-a096023ce107	380689c7-524b-4d73-80a9-3f07e8459ac1.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-DX-AB37	TCGA-DX-AB37-01A	Primary Tumor
35d38b36-b84d-4718-a185-019d11a4926e	b7ebf1e6-862c-419b-8cdc-33ddb5814c91.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-SG-A6Z4	TCGA-SG-A6Z4-01A	Primary Tumor
9d836b20-4931-4fee-ab85-121001eed23d	e1acdc3b-522d-48b1-985f-3ab7292bbe4e.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-DX-A23V	TCGA-DX-A23V-01A	Primary Tumor
86cb8b85-c106-468a-a902-66ad78d899eb	bf09de24-29df-49ce-8fb2-d583b1ade20f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-DX-A2J1	TCGA-DX-A2J1-01A	Primary Tumor
b1655ffe-dbfc-4921-b3ce-b35d6ebb3fcb	bc261dd7-70bd-45dc-b979-d631363ea498.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-K1-A6RT	TCGA-K1-A6RT-01A	Primary Tumor
554b00ea-40b6-4e67-8a16-54e2afd90f13	cd71a1ed-c28e-4832-a173-4ae907b8a240.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-IE-A3OV	TCGA-IE-A3OV-01A	Primary Tumor
8ae2f8df-24a3-4391-a500-1940c67e1d08	f7fe6797-9e1a-4b0d-a7bd-e18c28383850.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-SI-A71P	TCGA-SI-A71P-01A	Primary Tumor
142bc2b0-8b47-4ff9-a338-d2015ef90c33	3d174fee-a4f6-4d8e-8bc8-0f87c38d6893.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-IS-A3KA	TCGA-IS-A3KA-01A	Primary Tumor
4e4f85fa-28f9-4405-b5c5-dbadcc95e437	bc81e175-7bc8-4f39-b9bc-92f8237c77ad.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-K1-A3PO	TCGA-K1-A3PO-01A	Primary Tumor
866faf24-daa7-48f9-9c4d-a0e2011b1e3c	bd93c721-5b29-4ff8-97e1-4032c626970d.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-K1-A3PO	TCGA-K1-A3PO-11A	Solid Tissue Normal
061c2d28-de75-47d6-a356-c56bf128cd83	71ecb38f-c270-4b64-a13f-dac55838844f.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-DX-AB2L	TCGA-DX-AB2L-01A	Primary Tumor
4e7b9f9a-fd6d-4260-b94f-5de438a0742c	35af0e07-3397-4843-9a78-23b33535b8a3.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-SG-A6Z7	TCGA-SG-A6Z7-01A	Primary Tumor
44c95a23-f832-40f2-9743-01f6a2612e5c	fc746489-3cdd-440a-be5d-34a8ad85f474.rna_seq.augmented_star_gene_counts.tsv	Transcriptome Profiling	Gene Expression Quantification	TCGA-SARC	TCGA-HS-A5N7	TCGA-HS-A5N7-01A	Primary Tumor
